;recomendacao;preco_entrada;alvo_lucro;stop_loss;justificativa_tecnica;data;count
10;aguardar;210.00;240.00;200.00;O ativo testou o limite superior das Bandas de Bollinger após forte rompimento, mas o RSI já recuou de sobrecompra (próximo a 70) e o histograma do MACD apresenta barras positivas em redução, indicando perda de força no impulso de alta. A média móvel de 20 períodos (em torno de 210) vem funcionando como suporte dinâmico. Recomenda-se aguardar retração até esse patamar para otimizar o ponto de entrada e com isso melhorar a relação risco/retorno. O stop abaixo de 200 protege contra eventual quebra de suporte, enquanto o alvo em 240 projeta continuidade do movimento de força até a região do próximo grau de resistência psicológico.;2020_12_20;0
11;aguardar;210.00;240.00;198.00;O preço vem consolidando após forte alta, com candles de indecisão próximos ao topo do canal. O RSI, que chegou a zona de sobrecompra, já recuou, mas ainda não mostra força para nova perna de alta. O MACD revela uma redução gradual no histograma e aproximação das linhas, sinalizando perda de momentum. A média móvel de 20 períodos faz suporte em torno de 210. Uma entrada direta agora apresenta risco elevado de pullback mais profundo. Aguardar teste da região de suporte (≈210) ou confirmação de breakout acima de 230, com volume e aceleração no RSI, antes de alocar posição.;2020_12_27;0
12;aguardar;180.00;220.00;170.00;"O preço está esticado acima da banda superior de Bollinger em tendência de alta muito acelerada; o RSI encontra-se em torno de 75 (sobrecomprado) e o histograma do MACD já mostra leve diminuição de momentum. Esses fatores apontam para uma possível consolidação ou pullback antes de nova perna de alta. Recomenda-se aguardar retração para testar o suporte próximo a 180 (média móvel e banda média de Bollinger) com stop abaixo de 170 e alvo no topo anterior em torno de 220.";2020_12_6;0
13;vender;32.00;28.00;33.50;O ativo rompeu a banda superior de Bollinger e está sobrecomprado (RSI acima de 75), enquanto o histograma do MACD desacelera, indicando perda de momentum. A presença de candles de indecisão próximo ao topo sugere início de pullback. A relação risco-retorno favorece uma operação vendida buscando o meio das bandas.;2020_1_12;0
14;vender;34.50;30.00;36.00;Após forte impulso de alta, o preço formou um candle de rejeição no topo das Bandas de Bollinger e voltou a corrigir. O RSI caiu de zona de sobrecompra e o MACD exibe histograma em desaceleração, indicando perda de momento. Essas evidências apontam para alta probabilidade de retração, justificando posição vendida agora com alvo em suporte relevante e stop acima da última máxima.;2020_1_19;0
15;aguardar;35.50;42.00;34.00;O ativo está confrontando a banda superior de Bollinger com o RSI próximo ao nível de sobrecompra e o histograma do MACD mostrando desaceleração de momento. Esses sinais indicam risco elevado de retração no curto prazo. Recomenda-se aguardar consolidação até a média móvel de 20 períodos (~35.50) antes de buscar posição comprada, definindo stop loss abaixo do suporte imediato em 34.00 e mirando alvos em 42.00 caso ocorra retomada de alta com volume e renovação de máxima.;2020_1_26;0
16;aguardar;26.50;30.00;25.00;O ativo está testando a banda superior de Bollinger em tendência de alta acelerada, com RSI em sobrecompra (>70) e MACD mostrando diminuição de momentum (histograma perdendo força). Esse conjunto aponta para risco de correção de curto prazo. Recomenda-se aguardar pullback até a média móvel de 21 períodos (aprox. 26,50) antes de entrar, colocando o stop loss abaixo do último suporte (25,00) e mirando o próximo topo histórico em torno de 30,00.;2020_1_5;0
17;comprar;54.00;62.00;50.00;Após forte tendência de alta o preço corrigiu para uma zona de suporte próximo à média móvel de 9 períodos e à linha média das Bandas de Bollinger, mantendo-se ainda acima da média de 20. O RSI encontra-se em nível neutro (~55), sem condições de sobrecompra, e o MACD está acima da linha zero, indicando viés comprador, apesar de um leve achatamento que sugere consolidação. A configuração atual favorece operação de compra em pullback, com alvo no topo anterior perto de 62,00 e stop loss abaixo do suporte em 50,00 para gestão de risco.;2020_2_16;0
18;aguardar;39.00;47.00;37.00;O ativo está esticado no topo do canal de Bollinger e com RSI em zona de sobrecompra (>70), indicando maior probabilidade de retração no curto prazo. Apesar do MACD positivo e em crescente, a entrada no patamar atual apresenta baixo retorno potencial versus risco. Recomenda‐se aguardar um pullback até a média móvel de 20 períodos ou região de suporte em torno de 38–39 para otimizar o ponto de entrada, com stop loss abaixo de 37 e alvo em extensão de impulso até aproximadamente 47.;2020_2_2;0
19;aguardar;63.50;68.00;57.00;O ativo encontra-se em forte tendência de alta, mas passou a consolidar com candle de indecisão próximo da resistência em 63,00. O RSI recuou de zona de sobrecompra e o histograma do MACD dá sinais de enfraquecimento de momento. Indicadores apontam necessidade de confirmação de força (breakout acima de 63,00) ou pullback mais acentuado até a média móvel para reduzir o risco de falso rompimento. Aguardamos a definição de direção clara antes de tomar posição.;2020_2_23;0
20;aguardar;53.00;63.00;49.00;O papel passou por um forte movimento de alta seguido de um pico exponencial que gerou um candle de exaustão e um pullback imediato, característico de 'blow-off top'. O RSI saiu de zona de sobrecompra e retornou à região neutra (em torno de 50), indicando que o momentum ainda não decidiu direção clara. O MACD, embora positivo, apresenta achamento das barras de histograma e aproximação das linhas, sugerindo perda de força em seu impulso. Além disso, o preço encontra-se acima da média móvel de 20 períodos (suporte dinâmico), mas ainda não formou padrão de continuidade (como um topo e fundo ascendentes bem definidos). Portanto, é preferível aguardar a confirmação de um movimento de resolução – idealmente, um candle de força fechando acima de R$ 54,00 – antes de iniciar posição. O ponto de entrada em R$ 53,00 representa um teste de suporte próximo ao fundo da consolidação, com stop em R$ 49,00 (abaixo da mínima recente) e alvo inicial em R$ 63,00, próximo à última resistência psicológica.;2020_2_9;0
21;aguardar;50.00;60.00;42.00;O papel vem de um rali expressivo (de ~18 a ~63) e iniciou uma correção acelerada, rompendo abaixo da média móvel de 20 períodos (linha laranja) e do meio das Bandas de Bollinger, com a vela recente apoiando-se próximo à banda inferior. O RSI encontra-se abaixo de 30 (nível de sobrevenda) e o MACD já cruzou para baixo da sua linha de sinal, confirmando pressão vendedora. Em razão disso, opta-se por aguardar um sinal claro de reação – como fechamento acima da MM20 e saída de sobrevenda no RSI (acima de 30) e cruzamento de alta no MACD – antes de considerar compra. O ponto de entrada sugerido em caso de confirmação é próximo a 50,00, com alvo em 60,00 (resistência anterior) e stop abaixo do último pivô de baixa, em 42,00.;2020_3_1;0
22;comprar;38.00;48.00;34.00;"O ativo encontra-se em forte tendência de baixa mas atingiu o limite inferior das Bandas de Bollinger, com RSI abaixo de 30 apontando condição de sobrevenda e início de reação. O MACD apresenta sinal de convergência do histograma negativo, sugerindo perda de força do sellers. Um rompimento acima de 45–48 validaria um giro de curto prazo; o stop em 34, próximo à mínima recente, limita o risco caso a queda persista.";2020_3_15;0
23;aguardar;0.00;0.00;0.00;O ativo ainda se encontra em forte tendência de baixa: preços abaixo da média móvel (linha amarela), bandas de Bollinger apontando para baixo com preço tocando a banda inferior e sem sinal claro de reversão. O MACD está abaixo da linha de sinal e em território negativo, e o RSI, embora tenha saído da zona de sobrevenda, não mostra ainda força compradora suficiente para confirmar um pivô de alta. Aguardar confirmação de rompimento acima da média móvel ou formação de fundo duplo com volume antes de considerar uma operação de compra ou venda.;2020_3_22;0
24;aguardar;38.00;48.00;30.00;Apesar de termos visto um pull-back de fundo em região de suporte e indicadores de momento (RSI subindo de zona de sobrevenda e histograma do MACD encolhendo) sinalizarem uma reação, o preço ainda está abaixo da média móvel de referência e o MACD continua em território negativo. Para minimizarmos o risco de um falso rompimento de contra-tendência, aguardamos o fechamento acima da média móvel (cerca de 38,00) e RSI acima de 50, confirmando uma possível inversão de curto-prazo. Só então entraremos com alvo em 48,00 (resistência anterior) e stop em 30,00 (abaixo do último pivô de alta).;2020_3_29;0
25;aguardar;0.00;0.00;0.00;O ativo encontra-se em tendência de baixa de curto prazo, com preço abaixo da média móvel de 20 períodos e tocando a banda inferior de Bollinger. O RSI está em nível de 30–35, ainda sem sinal claro de reversão (não houve candle de força de alta ou divergência de alta). O MACD mantém-se abaixo da linha de sinal, embora com histograma em desaceleração de baixa. Diante da falta de confirmação de fundo duplo ou rompimento de resistência, recomenda-se aguardar um sinal claro (fechamento acima da média móvel ou formação de candle de reversão) antes de entrar no trade.;2020_3_8;0
26;comprar;37.00;48.00;32.00;O preço rompeu acima da média móvel de 20 períodos, confirma fundo duplo e faz movimentos de preço acima do meio das Bandas de Bollinger. O RSI encontra-se em 60‐70, indicando força comprador sem estar em zona de sobrecompra extrema, e o MACD já cruzou sua linha de sinal para cima com histograma em expansão. Esses sinais mostram momento positivo e probabilidade elevada de continuação de alta até a faixa de resistência próxima a 48, mantendo o stop abaixo do último fundo em 32 para controlar o risco.;2020_4_12;0
27;aguardar;45.00;55.00;42.00;O preço está acima da banda superior de Bollinger e o RSI encontra-se em zona de sobrecompra (>70), o que eleva a probabilidade de correção ou consolidação de curtíssimo prazo. Apesar do MACD positivo e com histograma crescente indicar momentum de alta, ele já está estendido. Uma retração até o suporte dinâmico (média móvel) em torno de 45.00 daria setup de entrada com melhor relação risco-retorno. Stop em 42.00 limita perdas, enquanto alvo em 55.00 respeita o próximo nível de resistência gráfica.;2020_4_19;0
28;aguardar;50.00;57.00;46.00;O preço vem se mantendo lateralizado próximo à banda superior de Bollinger após forte recuperação, com RSI próximo de sobrecompra e histograma do MACD já desacelerando — sinais de exaustão de momentum. A média móvel de 20 períodos ainda aponta para cima, mas sem confirmação de novo impulso. Recomenda-se aguardar o rompimento claro de resistência em R$50,00 com volume para então buscar entrada, tendo como alvo R$57,00 (máxima anterior) e stop loss abaixo de R$46,00 (banda média/área de suporte interino).;2020_4_26;0
29;aguardar;35.00;45.00;30.00;O RSI está saindo de zona de sobrevenda e o MACD tende a cruzar positivamente, indicando ganho de momentum. No entanto, o preço ainda permanece abaixo da média móvel de referência e da banda média de Bollinger, configurando resistência em torno de R$ 35,00. Recomenda-se aguardar confirmação de rompimento acima desse patamar para só então entrar, definindo stop abaixo do fundo recente (cerca de R$ 30,00) e alvo próximo à banda superior de Bollinger (em torno de R$ 45,00).;2020_4_5;0
30;aguardar;57.00;62.00;54.00;O ativo está consolidando na banda média de Bollinger com a média móvel de 20 períodos ainda em viés de alta, porém sem momentum claro no RSI (próximo de 55) e MACD se achatando acima de zero. Há resistência forte em R$57,00, e só um fechamento diário acima desse nível confirmaria retomada de força compradora. Recomenda-se aguardar confirmação de rompimento (entrada em R$57,00), visando R$62,00 de alvo, com stop em R$54,00 para limitar perda caso retorne à média.;2020_5_10;0
31;aguardar;55.50;58.50;52.50;O preço está em consolidação lateral dentro de bandwidth estreito das Bandas de Bollinger, com média móvel de 20 dias (linha laranja) atuando como suporte dinâmico. O RSI encontra-se em nível neutro (aprox. 50), sem indicar sobrecompra ou sobrevenda, e o MACD apresenta linhas próximas, sem definição clara de momentum. Estes fatores sugerem baixa direção estabelecida no curto prazo. Recomenda-se aguardar rompimento claro de resistência (acima de 55.50) para entrada, estabelecendo alvo em extensão até 58.50 e stop loss abaixo do suporte imediato em 52.50.;2020_5_17;0
32;aguardar;56.00;63.00;52.00;O ativo encontra-se em compressão de preços (Bollinger Bands se estreitando) e trabalhando próximo à média móvel de 50 períodos, com RSI em patamar neutro (~60) e MACD perdendo força (histograma decrescente e aproximação das linhas). Não há momentum claro de alta nem sinal de exaustão definitiva de compradores. Recomenda-se aguardar confirmação de rompimento acima de R$56,00 para viabilizar um setup de compra, com alvo na resistência histórica em R$63,00 e stop loss em R$52,00 para gestão de risco.;2020_5_24;0
33;aguardar;45.00;60.00;42.00;O ativo acabou de sofrer uma rejeição forte próximo à banda superior de Bollinger (em torno de 56–58), o RSI saiu de zona de sobrecompra (abaixo de 70) e o histograma do MACD já mostra redução de impulso (barras decrescentes). O preço está se aproximando da média móvel de 20 períodos e da banda inferior, onde pode testar suporte estrutural. Portanto, é prudente aguardar um sinal de reação nesse patamar (45,00) antes de entrar, com alvo no topo anterior (≈60,00) e stop abaixo da próxima área de suporte confirmada (≈42,00).;2020_5_3;0
34;aguardar;57.00;61.00;53.50;O ativo está em consolidação lateral após forte perna de alta, com as Bandas de Bollinger se estreitando indicando compressão de volatilidade. O RSI encontra-se em região neutra (em torno de 55), sem sobrecompra ou sobrevenda, e o MACD mostra histograma quase zerado e linhas próximas, sinalizando falta de tendência definida. Recomenda-se aguardar um rompimento claro da faixa (acima de 57,00 ou abaixo de 53,50) para validar o próximo movimento e então executar a operação com alvos e stops definidos.;2020_5_31;0
35;aguardar;60.50;69.00;58.00;O ativo mostra forte tendência de alta de médio prazo (preço acima da média móvel de 20 períodos ascendente), mas o candle mais recente rompeu para baixo após testar a banda superior de Bollinger. O RSI veio de região de sobrecompra (~75) e começa a declinar, enquanto o histograma do MACD positivo exibe barras decrescentes, sinalizando perda de impulso comprador. Recomenda-se aguardar retração próxima à MM20 (em torno de R$60,50) e observar formação de candle de suporte/reversão antes de iniciar posição, definindo stop abaixo do último fundo relevante (R$58) e alvo na resistência histórica de R$69.;2020_6_14;0
36;aguardar;69.50;75.00;66.00;O ativo está em forte tendência de alta, mas atualmente consolida próximo à banda superior de Bollinger. O RSI encontra-se abaixo de 70, sinalizando que ainda não está estourado em sobrecompra, mas o MACD mostra histograma positivo em leve redução de ímpeto. Para minimizar o risco de armadilhas de topo, sugiro aguardar o rompimento claro acima de 69,50 com volume de confirmação. Caso isso ocorra, projeta-se extensão até 75,00, mantendo stop abaixo do suporte dinâmico e da média móvel em torno de 66,00.;2020_6_21;0
37;aguardar;68.50;72.00;64.00;O preço encontra-se em consolidação próxima à média móvel e à banda inferior de Bollinger, com RSI voltando a nível neutro (próximo de 50) e MACD em viés de baixa (linha MACD cruzando para baixo do sinal, histograma reduzido). Não há confirmação de continuidade de alta nem de reversão sustentável no momento. Aguardar rompimento claro de resistência (68,50) para configuração de compra com alvo em 72,00 e stop em 64,00.;2020_6_28;0
38;comprar;60.50;65.00;57.50;O preço está em consolidação próxima à banda superior de Bollinger com viés de alta, indicando compressão de volatilidade e potencial breakout. A média móvel de 20 períodos (linha laranja) sustenta o suporte dinâmico em torno de 56–57. O RSI encontra-se próximo a 70, mas ainda não em zona de sobrecompra extrema e o MACD apaga o histograma negativo, sinalizando possível reversão de momentum para cima. A entrada acima de 60.50 confirma a quebra de resistência recente, com alvo em 65.00 (próximo à banda superior projetada) e stop em 57.50 (abaixo da média móvel e suporte imediato).;2020_6_7;0
39;vender;100.00;90.00;105.00;O preço esticou até a banda superior de Bollinger com candles de alta bem longos, enquanto o RSI ultrapassa 80 (nível de sobrecompra) e o histograma do MACD atinge máximos relativos antes de mostrar sinais de achatamento. Esses fatores sugerem exaustão de alta e alta probabilidade de pullback de curto prazo. Recomenda-se vender próximo a 100, com stop em 105 e alvo em 90 para capturar a correção.;2020_7_12;0
40;aguardar;95.00;110.00;90.00;O ativo vem de forte rali, com preço esticando até a banda superior de Bollinger e rompendo a média móvel de 20 períodos. O RSI encontra-se acima de 75, em zona de sobrecompra, e o MACD mostra histograma em queda, indicando perda de momentum. Além disso observamos um candle de exaustão próximo a 120 e retração para 102, caracterizando um possível topo local. A recomendação é aguardar correção mais consistente, idealmente próximo ao suporte em 95 (parte média da Bollinger e antiga resistência), para só então considerar compra com stop em 90 e alvo em 110.;2020_7_19;0
41;vender;94.00;85.00;100.00;O preço acabou de formar um candle de indecisão/baixa após forte alta, fechando na faixa da média móvel de 20 períodos e rompendo a banda inferior de Bollinger. O RSI recuou do nível de sobrecompra e aproxima-se de 50, enquanto o MACD mostra iminente cruzamento de baixa e perda de momento positivo. Estes sinais indicam maior probabilidade de continuação da perna corretiva, justificando posicionamento vendido com stop acima da máxima local e alvo em suporte anterior.;2020_7_26;0
42;aguardar;75.00;88.00;72.00;O preço disparou acima da banda superior de Bollinger, com as bandas se alargando e o MACD em forte viés altista, mas o RSI já supera 75 (zona de sobrecompra). Pelo elevado estiramento de preço, aguardar um pullback que confirme suporte próximo à antiga resistência (≈75, agora banda média) reduz o risco de armadilha de alta. O stop deve ficar logo abaixo desse pivô (≈72) e o alvo assume projeção de extensão do movimento medido pelo canal de alta, em torno de 88.;2020_7_5;0
43;comprar;112.00;122.00;102.00;O papel rompeu para cima de uma congestão lateral após um falso rompimento de baixa. A vela de reação trouxe preço de volta acima da média móvel de 20 períodos e do topo do canal de consolidação. O RSI saiu de região neutra e avança rumo a 70, indicando continuidade de força, enquanto o MACD mostra redução dos histograma negativo e aproximação de cruzamento de linha de sinal, sugerindo reversão de tendência. A expansão das Bandas de Bollinger confirma potencial de volatilidade e continuidade de viés altista.;2020_8_16;0
44;aguardar;102.00;115.00;95.00;O preço está testando a média móvel de 20 períodos e o sinalizador de volatilidade (Bollinger) vem se estreitando, indicando consolidação. O RSI saiu de sobrecompra e estabiliza em torno de 50, sem viés definido, enquanto o MACD formou crossover de baixa e o histograma virou negativo. Diante da ausência de confirmação de tendência de alta (breakout acima da média e banda superior), recomenda-se aguardar um movimento claro de compra acima de R$102,00 antes de entrar, com stop em R$95,00 (abaixo da média) e alvo em R$115,00 (próxima resistência na banda superior).;2020_8_2;0
45;aguardar;130.00;150.00;126.00;O ativo está em forte tendência de alta e rompeu a banda superior de Bollinger com MACD em viés de alta, mas o RSI encontra-se acima de 70, sinalizando sobrecompra e maior probabilidade de pullback. Recomenda-se aguardar retração até o suporte em R$130,00 (próximo à banda mediana de Bollinger e área de congestão anterior) para otimizar a relação risco/retorno. Stop loss abaixo do suporte imediato em R$126,00 e alvo de lucro na próxima zona de resistência em R$150,00.;2020_8_23;0
46;aguardar;135.00;160.00;125.00;O preço encontra-se esticado no topo da banda superior de Bollinger e bem acima da média móvel, com RSI em zona de sobrecompra e MACD ainda positivo mas muito alto, o que indica risco elevado de pullback. Aguarde uma retração até o suporte próximo à região de 135 (banda média/antigo topo) para buscar um ponto de entrada com melhor relação risco-retorno, colocando stop loss abaixo de 125 e mirando novo teste de resistência em torno de 160.;2020_8_30;0
47;aguardar;102.00;112.00;98.00;O papel está em consolidação lateral após forte alta, com bandas de Bollinger se achatando, RSI caindo em direção a 40 e MACD negativo. Não há viés direcional claro no momento. Aguardar um fechamento acima de 102,00 para iniciar posição comprada, com alvo próximo à resistência histórica em 112,00 e stop loss em 98,00 para limitar risco em caso de falso rompimento.;2020_8_9;0
48;comprar;125.00;140.00;118.00;O preço encontra-se apoiado próximo à média móvel de 20 períodos e ao meio das Bandas de Bollinger após forte correção. O RSI recuperou-se da zona de sobrevenda (próximo a 30) e o MACD mostra sinais de virada, com o histograma diminuindo a pressão negativa e possibilidade de cruzamento de alta. Esses fatores indicam bom potencial de recuperação no curto prazo, com ponto de entrada em R$125, alvo em R$140 e stop conservador em R$118 para limitar o risco.;2020_9_13;0
49;comprar;147.00;160.00;140.00;O preço consolidou acima da média móvel (20) e acabou de romper a tendência de baixa de curto prazo, formando um candle de recuperação apoiado próximo à banda média de Bollinger. O RSI saiu da região neutra (50) apontando nova força compradora e o MACD apresentou cruzamento de alta com histograma positivo, sinalizando retomada de momentum. O nível de resistência relevância está em 160, enquanto o suporte imediato está em 140, configurando uma relação risco/retorno favorável (>1:2).;2020_9_20;0
50;aguardar;138.00;150.00;125.00;O preço está abaixo da Média Móvel de 20 períodos (linha laranja) e ainda dentro da banda inferior de Bollinger, o RSI permanece abaixo de 50 e o MACD não gerou crossover de alta definitivo. Aguardamos confirmação de mudança de polaridade – idealmente um fechamento acima da MM20 – antes de entrar. Nessa condição, buscamos primeiro a resistência dos 150 e protegemos o capital com stop abaixo do último suporte em 125.;2020_9_27;0
51;comprar;135.00;155.00;130.00;O preço testou o suporte na média móvel de 21 períodos (~135) e na banda inferior de Bollinger, formando um candle de reversão de alta. O RSI recuou à zona neutra (45) sem atingir sobrevenda extrema, preservando espaço para nova perna de alta. O MACD segue acima da linha zero, ainda que com histograma em desaceleração, sinalizando tendência principal ainda positiva. O risco/recompensa (135→155 vs. risco até 130) está favorável para um trade de compra.;2020_9_6;0
52;aguardar;270.00;282.00;258.00;O ativo vem testando a banda superior de Bollinger e a média móvel de 20 períodos, com RSI próximo de zona de sobrecompra e MACD apresentando achatamento no histograma — sinais de que o movimento de alta perdeu força de confirmação. Recomenda-se aguardar um fechamento claro acima de 270,00 (resistência recente) para validar entrada. O stop fica abaixo da média móvel (≈258,00) e o alvo é projetado próximo à faixa de expansão da banda superior em torno de 282,00.;2021_10_10;0
53;comprar;282.00;295.00;274.00;O ativo está em forte tendência de alta, com preço rompendo a Banda de Bollinger superior e cotado acima da média móvel de 20 períodos. O MACD apresenta linha de sinal cruzada para cima e histograma crescente, indicando aceleração do momentum de compra. Apesar do RSI estar em torno de 75, o indicador ainda não atingiu nível extremo e o rompimento sugere espaço para continuação do movimento. O stop loss é posicionado abaixo do suporte intermediário (médio da banda de Bollinger) e o alvo reflete um potencial de extensão do movimento de alta.;2021_10_17;0
54;aguardar;272.00;330.00;260.00;O preço encontra-se estendido acima da banda superior de Bollinger, com o RSI em região de sobrecompra (>70), indicando potencial de pullback de curto prazo. O MACD segue positivo, mas rally muito acelerado tende a ser corrigido antes de nova perna de alta. Aguardar retração à média móvel central/banda média (~272) para buscar melhor relação risco-retorno, definindo stop abaixo do suporte dinâmico (≈260) e alvo na projeção de continuidade do impulso (≈330).;2021_10_24;0
55;aguardar;255.00;270.00;248.00;O ativo encontra-se em tendência de alta, acima da média móvel de 20 períodos e com MACD positivo, porém próximo da banda superior de Bollinger e de uma resistência estática em torno de R$ 265. O RSI está abaixo da região de sobrecompra, mas migrando lateral. Recomenda-se aguardar um pullback até a região de R$ 255 (média móvel e meio da banda de Bollinger) para otimizar o ponto de entrada, com stop loss em R$ 248 (mínima local) e alvo em R$ 270 (próxima resistência e projeção do movimento de alta).;2021_10_3;0
56;aguardar;350.00;380.00;340.00;A recomendação se baseia em forte tendência de alta com o preço em movimento parabólico. O RSI encontra-se em região de sobrecompra (>80), o que aumenta a probabilidade de uma correção de curto prazo. O MACD acompanha impulso forte, mas distanciado das médias, indicando potencial exaustão momentânea. Para otimizar a relação risco-retorno, sugere-se aguardar retração ou consolidação até a zona de suporte próxima a 350 antes de considerar uma entrada.;2021_10_31;0
57;aguardar;350.00;385.00;330.00;O ativo vem sofrendo forte correção após estourar a banda superior de Bollinger e apresentar topo em região de sobrecompra (RSI acima de 70). Atualmente o preço encontra-se próximo à média móvel de 20 períodos (banda média), o RSI ainda está descendente e o MACD já gerou cruzamento de baixa com histograma negativo, indicando que o viés de curto prazo segue desfavorável. Recomenda-se aguardar consolidação ou formação de pivô de alta confirmado (candlestick de reversão apoiado por retomada de momentum e RSI estabilizado acima de 50) antes de sinalizar uma operação de compra.;2021_11_14;0
58;aguardar;380.00;410.00;360.00;O ativo encontra-se em fase de recuperação após forte correção, mas ainda não rompeu de forma definitiva a resistência imediata em R$ 380,00. O RSI está saindo de zona de sobrevenda, porém abaixo de 50 indica fraqueza residual, e o MACD permanece com linhas sob o zero, com histograma sem viés de alta consistente. A média móvel de 20 períodos (linha amarela) atua como novo suporte dinâmico em R$ 365–370,00, mas somente um fechamento acima de R$ 380,00 confirmaria a retomada de força compradora. Recomendamos aguardar esse gatilho para entrada, definindo alvo em R$ 410,00 (próxima resistência histórica e banda superior de Bollinger) e stop loss em R$ 360,00 (abaixo da média móvel e suporte anterior).;2021_11_21;0
